2990,SOWBVJL12A8AE4720C,185858,b'Riddim Driven: Sunlight',ARTWPGO1187FB52DC3,,b'Kingston Jamaica',,b'Elephant Man',0,155.97669,3,0,125.329,5,1,b'Bruk Out and Wine',0
2991,SOFTSMC12AB017C6BD,440190,b'Voices Of Americana: The Cate Brothers',ARZDYBC1187B9A3142,36.0632,b'Fayetteville AR',-94.15791,b'The Cate Brothers',0,223.97342,0,0.283,147.093,4,0,b'Let It Be',0
2992,SOMSXGC12A6D4F962D,57315,b'Love Lessons',AR3AY3R1187FB52CF0,,b'Vidor TX',,b'Tracy Byrd',0,182.33424,11,0.679,168.849,4,0.593,"""bWalkin' In""""""""""",0
2993,SOEFQLO12A8C1362CE,291038,"""bLes Fiances D'Auvergne""""""""""",ARQ4OZM1187B991229,,b'',,b'Jean Segurel',0,172.12036,7,0.697,135.561,4,0.176,b'Viens Danser Jeannette',0
2994,SOGKRNP12A81C20860,131371,b'La Chica de la habitacion de al lado',AR2K2CM1187B98D4F1,36.71832,b'MalagaSpanija',-4.42016,b'Fran Perea',0,194.21995,1,0.511,180.04,4,0.365,b'No me imagino',2005
2995,SOEIYJP12A8C143639,615137,b'Waitress In A Donut Shop',ARGJ0911187FB4613F,40.71455,b'New York NY',-74.00712,b'Maria Muldaur',0,181.73342,11,0.015,137.272,1,0,"""bIt Ain't The Meat It's The Motion (LP Version)""""""""""",0
2996,SOKTRGB12CF533CFBD,140423,b'The San Mateo Sessions 1969',ARB054P1187B9AD32E,,b'San Francisco CA',,b'Santana',0,153.7824,5,0.622,93.366,5,0.533,b'Acapulco Sunrise',0
2997,SOEVJRN12A8C135403,290794,b'Araba',ARY0XD81187FB5CF38,,b'',,b'Mustafa Sandal',0,227.65669,8,0.777,170.047,4,0.203,b'Iki Tas Corba',0
2998,SOAVMSM12AB017CC5C,493663,b'Zabuca',AR3GE071187B9A6D71,43.64856,b'Toronto',-79.38533,b'Johannes Linstead',0,294.66077,0,0.614,115.049,4,0.745,b'Guayabera',2003
2999,SOYFZYP12A8C1367D5,262387,b'The Lord Is A Wonder',ARF3PG41187FB4B0B4,,b'',,b'Dorothy Norwood',0,339.1473,0,0.015,99.113,4,1,b'Packing Up',0
3000,SOJZZVE12A58A7999D,46067,b'House Full Of No Trust',ARPVFV91187B98BB94,,b'',,b'Cinder',0,167.26159,11,0.786,120.122,4,1,b'Mirror (Album)',2006
3001,SOLPWYZ12A8C1335B0,287133,b'\xc2\xbfQu\xc3\xa9 Pasa?: The Best Of The Fania All-Stars',ARIWQYF11F4C8427FF,,b'',,b'Fania All Stars',0,290.08934,8,0.758,153.316,4,0.334,b'Donde',0
3002,SOEWHWK12A8C14264E,427098,b'Windy City Blues',AR243ZT1187B9A98D2,32.29869,b'Jackson MS',-90.18049,b'Otis Spann',0,160.83546,9,0.008,99.463,4,0.24,b'Must Have Been The Devil',1990
3003,SOITKDW12A8C13BA44,304402,b'Greatest Hits',ARH0Z131187B9B69E9,40.8079,b'Harlem New York NY',-73.9454,b'Kool Moe Dee',0,281.33832,6,0.802,83.856,3,1,b'I Go To Work',1989
3004,SOHMZNL12A58A8001A,319809,b'OverTime',AR0BV7E1187FB386C1,,b'Hollywood CA',,b'Lee Ritenour',0,274.72934,0,0.681,164.594,4,0.892,b'Is It You?',1979
3005,SOHLICT12A8C13C8C7,258482,"""bI'm The Fat Man""""""""""",AR5NDDL1187B9A4EDB,,b'',,b'Big John Greer',0,145.73669,7,0.715,159.939,1,0,b'Bottle It Up And Go',1992
3006,SOXODEF12A8C13B056,297058,b'Cuando La Sangre Galopa',ARXRK5A1187FB3EAC6,,b'',,b'Jaguares',0,302.8371,9,0.659,119.09,4,0.877,b'El Momento',2001
3007,SOMEKAE12AB0181461,341842,b'Lord Is My Saviour',ARBPRTL11F4C83CB05,,b'',,b'Oak Ridge Boys',0,125.83138,0,0.974,105.044,1,0,b'My Saviour Is Lord',0
3008,SOQYWPI12AB017DA10,484765,b'We Are The Same',ARUHYH21187B98BA89,44.23153,b'Kingston Ontario Canada',-76.47933,b'The Tragically Hip',0,318.87628,9,0.482,122.926,4,1,b'Country Day',2009
3009,SOBSEXG12AB0180DD4,536869,"""bShakin' The House Live""""""""""",ARX4D1E1187B9A9C4D,40.21787,b'Trenton NJ',-74.7594,b'Carman featuring Commissioned & The Christ Church Choir',0,326.26893,7,0,135.507,4,0.683,b'Let The Church Rise',0
3010,SOXLNHY12AC4688B63,685888,b'Reni 2003',ARO89GU1187B98ADA2,53.4796,b'Manchester England',-2.24881,b'Reni',0,191.52934,5,0.277,130.027,4,0.479,b'Nema Dana Ni Meseca',0
3011,SOYDTFR12AB017CADA,384306,b'Raphael 50 A\xc3\xb1os Despues',AREJXK41187B9A4ACC,46.71067,b'France',1.71819,b'Raphael',0,198.86975,7,0.714,120.101,4,0.865,b'Cantares',0
3012,SOLKCPC12AB018297F,328332,b'Sammi I Concert 99',ARG1UAO1187FB55E50,,b'',,b'Sammi Cheng',0,294.47791,10,0.609,119.101,4,0.931,b'Sa La Re Wo Di Luo Mi Qu Yu Zhu Li Ye',0
3013,SOTCYJJ12A8AE48915,186892,"""bFiona's Moment""""""""""",ARON0YP1187FB4B465,40.71455,b'New York NY',-74.00712,b'Fiona',0,215.06567,10,0.572,157.759,4,0.646,b'Why',0
3014,SOCCWHX12A8C135B2B,509185,b'Vibrant',ARXBPW31187FB4D335,51.45238,b'Reading',-0.99603,b'Cargo Cult',0,240.09098,0,0.657,95.995,5,0.508,b'Helium',2004
3015,SOMCLCK12A8C13B918,252603,"""bToday's Song For Tomorrow""""""""""",ARTOC971187FB37592,40.14323,b'New Jersey',-74.72671,b'Lord Sterling',0,315.16689,6,0.575,141.769,4,0,b'Poison Lips',2004
3016,SOWSEKT12AB0187166,507008,b'Hogback Mountain Sessions - Vol. 1',ARP4QQS1187B998E46,,b'UK - England - London',,b'Forensics',0,415.45098,4,0.485,137.883,3,0.974,b'I Need To Talk To Hank Hank',0
3017,SOIDEVL12A8C135667,312271,"""bJe Vous Reparlerai d'Amour""""""""""",ARAZF6G1187FB5A0C1,,b'Centre',,b'Gerard Lenorman',0,191.73832,11,0.509,112.192,4,0,b'Soldats Ne Tirez Pas',1989
3018,SOXVRIV12AC468E055,602067,b'A Handful Of Songs',ARIOSKN1257509BCE1,,b'',,b'Cama',0,183.562,4,0.69,185.981,1,0,b'Walk With You',2009
3019,SOCYTYU12A8C13EA94,216702,b'Virtual Leisure',AR1Y0N71187FB43209,,b'',,b'Anat Ben David',0,132.93669,11,0.413,110.579,4,0.494,b'Robot Kid',0
3020,SOQYYZH12A6701DB2C,12891,b'Best Of Arturo Sandoval',ARNITNO1187FB555D3,22.81751,b'Artemisa Cuba',-82.7603,b'Arturo Sandoval',0,271.43791,5,0.521,139.944,1,0,b'Almendra',1997
3021,SOBPTJJ12A8C1347B4,140375,b'Tricks Of Life',ARR6VH41187FB46862,,b'',,b'Novika',0,268.90404,0,0.535,90.017,4,0.651,b'Mikawa Miya',2006
3022,SOEGBQC12AB0182B45,490351,b'Live at the Blue Note',ARPZIIA1187FB4CB9F,5.87522,b'Laietan UM',-162.4365,b'Eldar',0,579.13424,2,0.62,140.608,4,0,b'Dat Dere',0
3023,SOQQWKC12A8C1449FB,524019,"""bDerni\xc3\xa8re Chance d'\xc3\xaatre disque d'or (Edition Sp\xc3\xa9ciale: nouvel album + best of 5 titres)""""""""""",ARRPFCU1187FB5402E,,b'',,b'Oldelaf et Monsieur D',0,249.41669,7,0.592,127.605,5,0.62,b'Rue de Nantes',2006
3024,SOPVFIS12AB01815BD,337167,b'Get A Life',ARA8DDQ1187B9AE3A0,,b'',,b'Eason Chan',0,271.09832,7,0.68,73.438,4,0.714,b'Ren Lai Ren Wang',0
3025,SOBVEMI12A8C1403BE,609807,b'The Fabulous Thunderbirds',ARBFDJW1187B9AD27A,30.2676,b'Austin TX',-97.74298,b'The Fabulous Thunderbirds',0,127.68608,6,0.732,148.452,4,0.748,"""bPlease Don't Lie To Me""""""""""",1996
3026,SOHDWVO12A8C13E740,244917,b'Project: Death',AR7XK9K1187B9B1864,,b'',,b'Hey Colossus',0,251.81995,5,0.09,104.819,4,1,b'45 Pounds',2007
3027,SOINJHA12A8C134C60,240167,b'Sonora Carruseles Espectacular',AROSW2I1187FB44866,,b'',,b'Sonora Carruseles',0,220.78649,8,0.081,60.159,4,0.537,b'Chela',1999
3028,SOQNNUY12A58A7CCEB,24441,b'20 Favorites',ARHT0B11187B993CB3,30.22032,b'Lafayette LA',-92.01705,b'Eddy Raven',0,201.63873,10,0.604,105.966,4,1,b'I Know That Car',0
3029,SONUMYT12A8AE47DEE,277871,b'Jaktens Tid',ARB5TJM1187B9A71FD,,b'',,b'Finntroll',0,125.46567,1,0,110.972,4,0,b'Kitteldags',2001
3030,SOMSKEY12AC468E52C,700385,b'The Beat Goes On',AR202MX1187B9B0383,,b'',,b'Tanto Metro & Devonte',0,209.03138,1,0.021,87.697,4,1,b'The Story (get It On)',0
3031,SOKOMCI12A8C13D445,302580,"""bJamaica's Most Wanted""""""""""",ARMPQIE1187FB3D4EB,,b'Kingston Jamaica',,b'Bounty Killer',0,221.70077,9,0.784,142.749,4,0.572,b'Coppershot',2001
3032,SODTYAJ12A8C137FDC,293515,b'Amerikaz Nightmare',AREV2491187B9B017E,,b'Queensbridge NY',,b'Mobb Deep featuring Nate Dogg',0,195.65669,6,0.635,91.562,4,0.429,b'Dump',2004
3033,SOMOMXN12AB018AB6B,664980,b'Girl Bust Down EP',ARPOPBQ11F4C83D36D,,b'',,b'DJ Spinn and DJ Rashad',0,209.94567,6,0.25,160.04,4,0.232,"""bLike It's Hot""""""""""",0
3034,SOMHXPQ12A81C22892,152362,b'Lo Mejor De Jos\xc3\xa9 Luis Perales',ARWX7AO1187B9B91AA,,b'',,b'Jose Luis Perales',0,253.12608,2,0.794,98.679,4,0,b'El Amor',1979
3035,SODYZLC12A6D4F7BD3,24684,b'Mano A Mano',ARC1E3F1187B9B9902,,b'',,b'El Poder del Norte',0,223.05914,0,0.619,171.849,4,0.707,b'Negocio Prohibido',0
3036,SOJEJNX12A8AE49441,188177,b'Reggae Gold 2006',ARNTQF31187B9A02FF,,b'',,b'Tony Matterhorn',0,183.53587,10,0.427,127.493,4,1,b'Dutty Wine',2006
3037,SOJYPGP12AC960DE2A,729628,b'The Constant [Deluxe Edition]',ARF6ZTO1187FB3684F,,b'LONG BEACH California',,b'Story Of The Year',0,224.41751,7,0.197,143.837,7,1,b'Won Threw Ate',2010
3038,SOUTSFS12AB018A18A,809096,b'Plays Caetano_ Gil e Djavan',AREYIHC1187B99CE0B,,b'',,b'Brazilian Tropical Orchestra',0,198.32118,2,0.035,135.894,5,1,b'Baby',0
3039,SOJHXCE12A8C139B1E,297130,b'Kisha',ARUACR61187FB3AB37,,b'',,b'Kisha',0,225.38404,7,0.866,199.917,7,0.969,b'Why?',1998
3040,SOGYXBI12AB0188309,669331,b'Ana Nikolic',ARQPWTM12420783719,,b'Serbia',,b'Ana Nikolic',0,263.00036,1,0.339,145.893,4,0.766,b'Sizofrenija(duet Ana Nikolic&Aca Lukas)',0
3041,SOGVLDM12AB017F0A2,345122,b'Reggae Max',ARUBX2Y1187B99CD25,,b'',,b'Tyrone Taylor',0,178.15465,4,0.677,159.728,4,0,b'Happiness Is Loving You',0
3042,SOTWISY12A8C1431B6,610729,b'Singles And Rarities',ARQUFQK11F4C83C0D8,,b'',,b'4 Skins',0,170.52689,7,0.304,101.962,4,0,b'Bread Or Blood (Single)',0
3043,SOBEZJB12A6D4FBA4A,57342,b'Tiger Walk',AR7BMMV1187FB5B2D7,39.15093,b'Ukiah CA',-123.2079,b'Robben Ford',0,312.92036,2,0.409,114.681,3,1,b'The Champ',1997
3044,SOAXZLM12A6D4F7A95,80491,b'Whiteheart',ARCCRTI11F4C845308,,b'',,b'White Heart',0,221.20444,1,0,125.881,4,0,b'Hold On',0
3045,SOXBRRT12A6D4FADBE,176375,b'Zapp V',AR4GJ3V1187FB4245B,39.75911,b'Dayton OH',-84.19444,b'Zapp',0,244.53179,11,0.16,110.444,4,1,b'Rock Star (LP Version)',0
3046,SOCLFNX12A8C144A03,544416,b'Mediocre [Edicion especial]',AR061J011A348F060F,23.62574,b'MX',-101.95625,b'Ximena Sarinana',0,218.04363,1,0.68,169.105,3,1,b'Mediocre (Version original)',0
3047,SOYZFQG12AB0180D6F,298933,"""bIt Ain't Safe No More""""""""""",ARBCUNV1187B98A9FB,,b'East Flatbush Brooklyn NY',,b'Busta Rhymes',0,226.32444,10,0.268,146.971,5,0.7,b'Taste It',2002
3048,SOWKNGW12A6D4F78BD,35171,b'Very Best Of',ARZH0R61187FB422AE,38.62774,b'St. Louis MO',-90.19951,b'Fontella Bass',0,204.35546,5,0.947,101.469,4,0.529,"""bYou've Lost That Lovin' Feelin'""""""""""",1992
3049,SOUEIEK12AAF3B50EE,433810,b'Horizonte',AR1IL0W1187FB58B65,,b'',,b'Rhinostar',0,206.99383,3,0.716,89.954,4,1,b'Einfach',0
3050,SOWKPHR12A6D4FAC63,733984,b'Ill-natured Spiritual Invasion',AR2EBRG1187B9B07C8,64.55653,b'Norway',12.66538,"""bOld Man's Child""""""""""",0,317.12608,7,0.394,95.138,1,0,b'Towards Eternity',1998
3051,SONAEER12A67020459,9152,b'Californication',ARE8GLF1187FB52532,,b'',,b'Red Hot Chili Peppers',0,240.19546,0,0.116,112.961,4,1,b'Emit Remmus (Album Version)',1999
3052,SOUSWBE12A679AE573,15742,b'Living With Ghosts',AR6I54S1187FB48C6B,,b'Old Town ME',,b'Patty Griffin',0,208.32608,4,0.934,95.738,4,0.737,b'Moses',1996
3053,SOUIJEE12A81C21173,180508,b'Satanic Grimoire',AR2EHC11187B9AD895,,b'',,"""bSatan's Host""""""""""",0,412.1073,7,0.545,136.474,4,0,b'Infernal Calling',2006
3054,SOGXKOP12A58A7FA1C,606234,b'Divinaura',ARFEV5S1187B99F2EA,56.95468,b'Canada',-98.30897,b'Aeoliah',0,307.09506,9,0.712,126.976,4,0.304,b'For Your Passion My Love',2007
3055,SOHUJGR12AB01806C8,494850,b'Le Samoura\xc3\xaf / Les Aventuriers',ARGCEOR1187B9A4E7D,,b'',,b'Eric Demarsan',0,91.45424,3,0.521,108.11,1,0,b'Val\xc3\xa9rie',0
3056,SOBYGMR12A8C136231,251930,"""bMississippi Mass Choir Greatest Hit's""""""""""",ARIKE5O1187B997E73,,b'',,b'Mississippi Mass Choir',0,333.5571,8,0.549,163.35,4,0.684,b'Having You There',0
3057,SOPIBKO12AB0183ECD,535950,b'Space Opera II',ARUG0QH1187B99613A,,b'',,b'Space Opera',0,82.18077,11,0,95.736,4,0.428,b'Awake IV',0
3058,SOSUDUZ12AB017D1A1,632797,b'Bloodlust',ART59BB1187FB3866E,34.19363,b'Florence SC',-79.76906,b'Through the Eyes of the Dead',0,41.482,1,0,97.802,3,1,b'Outro',2005
3059,SOLCIRZ12AB0182DA4,379530,b'Lovers Lane Boogie',ARRHVVL1187B991E41,,b'Vallejo CA',,b'Johnny Otis',0,160.60036,8,0.625,94.961,5,0.797,b'Lovers Lane Boogie',0
3060,SOFNOOH12A8C13FD69,220091,b'Finest Dearest',ARGJL42119B8668D26,,b'',,b'Finest Dearest',0,299.75465,6,0.565,121.03,7,1,b'Naming Ceremony',2008
3061,SOPNPLN12AC3DFA507,775941,b'Blues by Jazz Gillum Singing and Playing His Harmonica: With Arbee Stidham and Memphis Slim',ARW4AGO1187FB4F107,33.45081,b'Indianola MS',-90.645,b'Jazz Gillum',0,137.82159,0,0.289,179.269,1,0.678,b'Gillum Blues',0
3062,SOFHDYS12AB0184708,751480,b'The Collective_ Vol. 1',ARTQZKW11EB9C80B4C,53.89128,b'CANADA - Qu\xc3\xa9bec',-68.43114,b'Neema',0,227.02975,6,0.001,136.223,4,0.24,b'Goodfellas',0
3063,SOZFVSE12A8C13C1C7,163007,"""bFuture's Bright""""""""""",AROLWYT1187B990823,,b'',,b'Sound 5',0,469.62893,2,0.509,243.994,3,0.698,"""bAla Kaboo (Idjut Boy's H-Bar Mix)""""""""""",0
3064,SOJFWTK12A813565DC,129223,b'The Many Guitars of Jorgen Ingmann',ARSYWV7119B3403694,,b'',,b'Jorgen Ingmann',0,129.01832,9,0.84,160.451,4,0,b'Oceans Of Love (LP Version)',0
3065,SOOBSJA12AAA8C7724,381886,b'24: Redemption',ARVTWQ11187B9A6A24,,b'',,b'Sean Callery',0,212.84526,5,0,121.153,4,0,b'Jack and Benton',2008
3066,SONBXKE12A81C209B1,230918,b'Reggaeton Hits - Sandungueo Mix',ARKWXGS11F4C8419B7,,b'',,b'Jesus Otero - Luny Tunes',0,191.76444,1,0.161,96.024,4,0.698,b'Nivel De Mafia',0
3067,SOQKZSN12A58A7BB72,379463,b'Gaiton N\xc2\xb05',ARRXPRY1187B9A8B34,,b'',,b'Gran Coquivacoa',0,188.89098,9,0.285,137.939,1,0,b'Hechizo',0
3068,SOIJEWM12A67ADA08D,374501,b'London Bridge',ARMRCET1187FB52049,33.99363,b'Hacienda Heights CA',-117.97092,b'Fergie',0,208.95302,1,0,91.02,4,0.764,b'London Bridge',0
3069,SOUAGDY12A6D4F63CF,46027,b'Strange Days',ARUGU0E1187B9B30F6,34.05349,b'Los Angeles California United States',-118.24532,b'The Doors',0,186.56608,11,0.248,121.744,4,0,b'Strange Days ( LP Version )',1967
3070,SOXNSSY12A6D4F9728,47201,b'No Pressure',AROLNOH1187FB39845,,b'',,b'Erick Sermon',0,223.4771,1,0.903,197.741,4,0.976,b'Safe Sex',1993
3071,SOHZWRJ12A8C14081B,559989,b'Nothing To Remember',AR558FS1187FB45658,,b'',,b'40 Grit',0,250.67057,11,0.228,148.234,4,0.203,b'A Part Of Me',2003
3072,SOOACXX12AB017C8E6,815863,b'Arrivederci',ARHHO3O1187B989413,,b'',,b'Bob Azzam',0,107.31057,5,0.008,121.649,1,0,b'Guarda Che Luna',0
3073,SOLGYJO12A6BD55664,72248,b'ROBOTECH: The Shadow Chronicles',ARG51IA1187B9B143A,,b'',,b'Scott Glasgow',0,222.82404,6,0.333,77.115,1,0,b'Space Station Liberty',2007
3074,SOUHWTC12AAF3B419A,323457,b'Papa Gato',ARYFXQ21187FB4DAEF,27.53092,b'Laredo TX',-99.502,b'Poncho Sanchez',0,350.27546,5,0.547,221.81,4,0.05,b'Manteca',1987
3075,SOMNYHU12A8C142FB5,613834,b'The Best Of The Vineyard Sound',ARVG8T61187FB440EB,42.31256,b'Boston MA',-71.08868,b'Livingston Taylor',0,285.88363,0,0,153.033,4,0.305,b'Tell Jesus [To Come To My House]',0
3076,SOPGMLA12A6D4F4BDF,28908,b'Molokai',ARWJHW61187B98FA8E,-4.03479,b'Kasai Zaire',21.75627,b'Papa Wemba',0,265.76934,10,0.577,134.201,3,0.435,b'Zero',1992
3077,SOUHUYT12A67021546,7086,b'Fortitude',ARO344A1187B9B65C3,,b'Kansas',,b'Fortitude',0,260.46649,10,0.605,88.025,4,1,"""bHe's Alright (Album Version)""""""""""",0
3078,SOJQOCV12AB0183CEA,540474,b'In A Distant Place',AREJ5K11187B993F5F,,b'',,b'R. Carlos Nakai',0,238.13179,0,0.51,158.152,4,0.8,b'In A Distant Place (World)',0
3079,SOSLDUO12A8C13F7E0,309045,b'Onyx/ Bacdafucup II',ARZH3SW1187B98C96E,,b'',,b'Onyx',0,255.50322,1,0.503,164.981,4,0.769,b'Wet The Club',2002
3080,SOESXET12A8C13DFA0,308121,b'Como Ama Una Mujer',AR7C6G11187B9B4C1E,,b'The Bronx New York',,b'Jennifer Lopez',0,211.80036,4,0.689,201.792,4,0.677,b'Por Arriesgarnos',2007
3081,SONRFCO12AC3DF6AFB,603118,b'Outtakes and Demos 1975 -  2003',ARZIKR01187B98DF08,,b'',,b'Joe Grushecky',0,253.04771,11,0.614,109.997,4,0.822,"""bA Fool's Advice""""""""""",0
3082,SOXVEFH12AB0187A2C,516619,"""bOriginal Hits - Rock 'N' Roll""""""""""",ARNUFGE1187B9B7881,40.85715,b'New York NY [The Bronx]',-73.85678,b'THE CHIFFONS',0,129.67138,6,0.64,88.808,4,0.87,b'One Fine Day',1963
3083,SOHCAJI12AB017EF9A,495819,b'Soundtrip Russia ( St.Petersburg )',AREQ9AY1187FB40E19,37.97615,b'Athens',23.73641,b'Spitfire',0,200.09751,10,0.019,155.056,4,0,b'Tanzen',0
3084,SOXCDGN12A8C140A48,266834,b'Sagas',ARKKPRW1187FB4D81E,38.99792,b'Colorado',-105.55096,b'Equilibrium',0,219.03628,2,0.247,180.12,4,0.842,b'Prolog auf Erden',0
3085,SOJLKPC12A8C13A3A7,265630,b'Martha Wainwright',ARRWAD71187FB3FE44,40.71455,b'NY - New York City',-74.00712,b'Martha Wainwright',0,251.16689,2,0.705,153.396,3,0.935,b'Who Was I Kidding',2005
3086,SOJDHGS12A6310D85E,312153,b'Exile On Main St',ARFCUN31187B9AD578,51.50632,b'London England',-0.12714,b'The Rolling Stones',0,272.43057,9,0.612,141.808,1,0,b'Rocks Off',1972
3087,SOQJDZH12A67AE0CBF,19265,b'Judgement Days',AR21YNH1187FB49649,51.50632,b'London',-0.12714,b'Ms. Dynamite',0,208.5873,2,1,109.287,1,0.616,b'Unbreakable',2005
3088,SOPNKLV12AB018B51E,586935,b'Hopkok',ARUZD301187FB4AC65,,b'',,b'Ronny Eriksson',0,160.1824,5,0.059,115.079,4,0.276,b'Spritl\xc3\xa5ten',0
3089,SOQZLAF12A8AE48030,280669,b'Run The Show featuring Don Omar [en Espanol]',ARZ33PH1187FB52F58,,b'',,b'Kat DeLuna',0,213.4722,10,0.565,104.986,4,1,b'Run The Show featuring Don Omar [en Espanol]',0
3090,SOQHUQW12AB0189F4A,680659,b'ATOMATOMATOMATOMAT....',ARROUEA1187FB4AA0F,38.8991,b'Washington',-77.029,b'Atom',0,439.06567,11,0.009,126.953,4,0,b'Strikes-3',0
3091,SOEGFSO12AB01846B9,363525,b'Gilad Atzmon presents: Artie Fishel & The Promised Band',ARRFTTO1241B9C8C96,,b'',,b'Artie Fishel & The Promised Band',0,145.76281,10,0.006,155.329,4,0,b'Watermelon Man (What A Mellow Goy)',0
3092,SOSCFFU12A8C134C67,284600,b'The Spectacular Johnny Horton',ARTBFV61187FB3C250,34.05349,b'Los Angeles CA',-118.24532,b'Johnny Horton',0,131.81342,6,0,87.653,4,0.067,b'Got The Bull By The Horns',1996
3093,SOADTWR12A8C136DB5,289147,b'Endangered Species',AR2XI6G1187B9AE7DA,,b'Bronx NY',,b'Fat Joe',0,37.642,1,0.573,172.279,1,0.767,b'Words With Fat Joe',0
3094,SOHESPW12AB0184D99,542948,b'Jerry For You (Day Edition)',ARMAOIY1187B9A3893,,b'',,b'Jerry Yan',0,277.18485,0,0.679,125.506,4,0.799,b'Pei Chen Pin',0
3095,SORSVFU12A6D4FA6DD,52353,b'Hollywood Vampires',ARHONG11187FB3B120,29.78772,b'katy',-95.82333,b'L.A. Guns',0,215.82322,9,0.638,133.624,4,0,b'Some Lie For Love',1992
3096,SOROHXN12AB018704F,718975,b'Closer to God',ARAVEKH1269FCD294D,,b'',,b'Demonbreed',0,308.81914,8,0.497,164.137,4,0.354,b'Lifewalk',0
3097,SOHTPZM12A6D4F8716,85094,b'Against The Wall',ARMTIIX1187B9A1896,,b'',,b'XLNC',0,241.42322,2,0.484,187.926,3,0.057,b'Vaisakhi Wala Mela',0
3098,SOCNJIB12A58A7899B,362872,"""bDupree 'N' McPhee: The 1967 Blue Horizon Session""""""""""",AR8ACFK1187B9B4063,,b'New Orleans LA',,b'Champion Jack Dupree With TS McPhee',0,192.15628,3,0.535,87.062,3,0.481,b'No Meat Blues',0
3099,SOWHBYK12A6D4F7925,226330,b'Enrique Iglesias',ARDCFNZ1187FB3DDB0,,b'Madrid Spain',,b'Enrique Iglesias',0,263.81016,9,0.93,141.22,4,0,b'Si Juras Regresar',1995
3100,SOLMOSX12AB01878CE,585824,"""bDon't Worry Now (Premiere Performance Plus Track)""""""""""",AR5LZJD1187FB4C5E5,35.66693,b' NC',-80.46935,b'Britt Nicole',0,245.81179,1,0.616,160.015,4,0.605,"""bDon't Worry Now (Performance Track In Key Of Db Without Background Vocals)""""""""""",0
3101,SOOIETN12A8C13E1AD,217642,b'Vuosikirja 1951 - 50 hitti\xc3\xa4',ARBV8MP1187B9B60B1,,b'',,b'Esa Pakarinen',0,202.86649,2,0.318,171.876,1,0.365,b'Lent\xc3\xa4v\xc3\xa4 kalakukko',1990
3102,SOTQMEG12A58A7B8BC,221445,b'October',ARCP8YG1187B997D72,52.88356,b'UK - England - South East',-1.97406,b'Claire Hamill',0,116.29669,9,0.552,122.693,4,0.433,b'Sidney Gorgeous',0
3103,SOKHOUY12A8C1358E0,256978,b'Beyond The Valley Of 1984',AREENKN1187B98F35D,40.71455,b'New York NY',-74.00712,b'The Plasmatics',0,286.9024,11,0.701,119.38,4,0.71,b'Summer Nite',1981
3104,SOAKDOC12A8C13B1A9,295597,b'The Essential Connie Smith',ARGUACZ1187FB3F35C,41.68676,b'Elkhart IN',-85.97567,b'Connie Smith',0,146.33751,10,0.694,141.553,4,0.797,b'If I Talk To Him',2001
3105,SOXXWIL12AB0182D64,350855,b'Spread The Germs',AR6137D1187B9A39C8,,b'',,b'Scalplock',0,66.0371,5,0.163,110.499,1,0,b'Protagonist (Album Version)',0
3106,SORJNBB12A8C14156E,120715,b'Grease Band & Amazing Grease',ARDGBFI1269FCD6AA6,,b'',,b'The Grease Band',0,254.85016,9,0.558,174.96,4,0.089,b'Willie And The Pig',1971
3107,SOWJXCF12A8C13608D,249198,b'Treasures',ARFRSQZ122988EF860,,b'North Carolina',,b'Amy Lambert',0,288.67873,4,0.809,108.533,3,0.828,b'Because He Loves Me',0
3108,SOIZXEV12A8C13086A,241483,b'Lift Me Up',AR2OH7O1187B99FE4E,,b'',,b'Torcuato Mariano',0,295.02649,2,0.506,180.191,3,0.433,b'Black and Blue',2006
3109,SOYQLYM12AB018C099,703840,b'Sweet Love Vol.5',ARG03XQ1187B99A494,27.9758,b'Florida',-81.54106,b'Dobby Dobson',0,193.56689,9,0.467,163.957,4,0.294,b'A True Friend',0
3110,SOBIZOU12AF729E8CA,108,"""bTha Smokin' Nephew""""""""""",ARNXNH81187FB52EB5,,b'Houston TX',,b'Baby Bash / Grimm',0,231.07873,2,0,89.478,4,0.883,b'Changed My Life',2003
3111,SOXMPLR12A8C134ED0,252256,b'Chops: Dark: Music From and Inspired By The Original Motion Picture',ARGABPJ1187B99C6E3,,b'',,b'Chops',0,171.2322,1,0.432,181.747,1,0.867,"""bGive It To 'Em""""""""""",0
3112,SOPFUID12AB018A8F9,471047,b'Hey Joe',ARB1KC91187FB38B13,,b'',,b'Carl Smith',0,152.42404,2,0.724,113.726,4,1,b'Loose Talk',1990
3113,SOKSSEC12AF72A3D89,36714,b'The Sufferer & The Witness',ARZWK2R1187B98F09F,,b'Chicago',,b'Rise Against',0,214.88281,8,0.3,109.45,3,0.756,b'Intro/Chamber The Cartridge',2006
3114,SOBOCZJ12A8C13F619,260607,b'Martriden',ARZWAHK119B8668273,48.55286,b'Havre MT',-109.67097,b'Martriden',0,355.94404,0,0.591,83.914,4,0.583,b'Blank Eye Stare',2006
3115,SOSAUKQ12A8C13CEED,217177,b'20 Suosikkia / Laula kanssain',ARPTC441187FB3AEBF,,b'',,b'Fredi',0,243.722,3,0.142,121.117,4,0.298,b'Laula kanssain',1977
3116,SOGVORW12A8C13C6E5,165660,b'Sandy Lam In Concert 2005 Live',AR0QS8F1187B9ADC96,,b'',,b'Sandy Lam',0,213.91628,4,0.119,98.991,4,0.399,b'Wei Liang',0
